match_id,match_date,player,wickets_taken,runs_conceded,overs_bowled,economy_rate,bowling_strike_rate,dot_ball_pct
1278685,2022-02-26,PVD Chameera,1,40,3.17,12.63,19.0,0.42
1278685,2022-02-26,MD Shanaka,0,24,2.0,12.0,999.0,0.25
1278685,2022-02-26,P Jayawickrama,0,19,2.0,9.5,999.0,0.33
1278685,2022-02-26,CBRLS Kumara,2,32,3.0,10.67,9.0,0.56
1278685,2022-02-26,B Fernando,0,47,4.17,11.28,999.0,0.28
1278685,2022-02-26,C Karunaratne,0,24,3.0,8.0,999.0,0.17
1278686,2022-02-27,PVD Chameera,1,19,3.0,6.33,18.0,0.5
1278686,2022-02-27,JDF Vandersay,0,24,2.33,10.29,999.0,0.29
1278686,2022-02-27,CBRLS Kumara,2,39,3.83,10.17,11.5,0.3
1278686,2022-02-27,B Fernando,0,35,4.0,8.75,999.0,0.33
1278686,2022-02-27,C Karunaratne,1,31,3.67,8.45,22.0,0.14
1291195,2021-12-05,NLTC Perera,0,28,2.0,14.0,999.0,0.17
1291195,2021-12-05,LD Madushanka,2,12,2.0,6.0,6.0,0.33
1291195,2021-12-05,M Theekshana,2,42,8.0,5.25,24.0,0.58
1291195,2021-12-05,PWH de Silva,4,60,8.0,7.5,12.0,0.46
1291195,2021-12-05,N Thushara,2,40,5.33,7.5,16.0,0.56
1291195,2021-12-05,I Udana,0,18,2.0,9.0,999.0,0.5
1291195,2021-12-05,RAS Lakmal,2,84,8.0,10.5,24.0,0.33
1291196,2021-12-06,N Pradeep,6,70,8.0,8.75,8.0,0.33
1291196,2021-12-06,MD Shanaka,2,86,6.0,14.33,18.0,0.5
1291196,2021-12-06,RTM Mendis,6,42,8.0,5.25,8.0,0.58
1291196,2021-12-06,CBRLS Kumara,6,68,8.0,8.5,8.0,0.54
1291196,2021-12-06,MNK Fernando,0,10,2.0,5.0,999.0,0.17
1291196,2021-12-06,DAS Gunaratne,0,52,4.0,13.0,999.0,0.17
1291196,2021-12-06,PHKD Mendis,0,20,2.0,10.0,999.0,0.17
1291196,2021-12-06,C Karunaratne,0,76,8.0,9.5,999.0,0.38
1291197,2021-12-06,PVD Chameera,4,52,8.0,6.5,12.0,0.54
1291197,2021-12-06,DM de Silva,4,36,8.0,4.5,12.0,0.71
1291197,2021-12-06,A Dananjaya,4,40,8.0,5.0,12.0,0.5
1291197,2021-12-06,N Thushara,4,52,5.0,10.4,7.5,0.73
1291197,2021-12-06,S Prasanna,2,34,6.0,5.67,18.0,0.56
1291198,2021-12-07,N Pradeep,2,78,6.0,13.0,18.0,0.39
1291198,2021-12-07,RTM Mendis,0,36,4.0,9.0,999.0,0.17
1291198,2021-12-07,M Theekshana,6,44,8.0,5.5,8.0,0.46
1291198,2021-12-07,PWH de Silva,6,32,8.0,4.0,8.0,0.46
1291198,2021-12-07,PC de Silva,0,34,8.0,4.25,999.0,0.54
1291198,2021-12-07,RAS Lakmal,4,64,8.0,8.0,12.0,0.46
1291198,2021-12-07,C Karunaratne,0,24,2.0,12.0,999.0,0.17
1291199,2021-12-07,CBRLS Kumara,0,44,2.0,22.0,999.0,0.0
1291199,2021-12-07,KIC Asalanka,2,38,8.0,4.75,24.0,0.33
1291199,2021-12-07,PHKD Mendis,2,50,8.0,6.25,24.0,0.42
1291199,2021-12-07,N Thushara,0,78,6.0,13.0,999.0,0.33
1291199,2021-12-07,AK Perera,0,20,0.67,30.0,999.0,0.0
1291200,2021-12-08,PVD Chameera,6,68,8.0,8.5,8.0,0.54
1291200,2021-12-08,N Pradeep,6,102,8.0,12.75,8.0,0.42
1291200,2021-12-08,RTM Mendis,2,54,6.0,9.0,18.0,0.44
1291200,2021-12-08,DM de Silva,0,30,2.0,15.0,999.0,0.17
1291200,2021-12-08,A Dananjaya,2,76,8.0,9.5,24.0,0.33
1291200,2021-12-08,S Prasanna,2,42,8.0,5.25,24.0,0.46
1291200,2021-12-08,C Karunaratne,4,92,7.67,12.0,11.5,0.65
1291201,2021-12-08,PWH de Silva,0,94,6.0,15.67,999.0,0.17
1291201,2021-12-08,M Theekshana,0,40,6.0,6.67,999.0,0.44
1291201,2021-12-08,PHKD Mendis,2,52,4.0,13.0,12.0,0.25
1291201,2021-12-08,PC de Silva,2,64,4.0,16.0,12.0,0.25
1291201,2021-12-08,RAS Lakmal,2,54,6.0,9.0,18.0,0.33
1291202,2021-12-10,N Pradeep,0,30,2.0,15.0,999.0,0.0
1291202,2021-12-10,LD Madushanka,0,38,2.0,19.0,999.0,0.0
1291202,2021-12-10,N Thushara,4,50,6.0,8.33,9.0,0.5
1291203,2021-12-10,PVD Chameera,2,110,8.0,13.75,24.0,0.5
1291203,2021-12-10,SMA Priyanjan,2,46,4.0,11.5,12.0,0.33
1291203,2021-12-10,M Theekshana,8,52,8.0,6.5,6.0,0.67
1291203,2021-12-10,ST de Silva,0,40,2.33,17.14,999.0,0.0
1291203,2021-12-10,PWH de Silva,4,34,8.0,4.25,12.0,0.58
1291203,2021-12-10,PC de Silva,0,38,4.0,9.5,999.0,0.33
1291203,2021-12-10,S Prasanna,6,62,8.0,7.75,8.0,0.46
1291203,2021-12-10,RAS Lakmal,0,50,4.0,12.5,999.0,0.25
1291204,2021-12-11,MD Gunathilaka,0,20,2.0,10.0,999.0,0.5
1291204,2021-12-11,KIC Asalanka,0,10,2.0,5.0,999.0,0.67
1291204,2021-12-11,PHKD Mendis,6,52,8.33,6.24,8.33,0.36
1291204,2021-12-11,N Thushara,2,62,7.33,8.45,22.0,0.68
1291205,2021-12-11,PVD Chameera,0,52,4.0,13.0,999.0,0.5
1291205,2021-12-11,N Pradeep,2,92,8.0,11.5,24.0,0.25
1291205,2021-12-11,JDF Vandersay,6,58,8.0,7.25,8.0,0.42
1291205,2021-12-11,RTM Mendis,2,48,8.0,6.0,24.0,0.5
1291205,2021-12-11,DM de Silva,0,26,4.0,6.5,999.0,0.42
1291205,2021-12-11,SMA Priyanjan,0,16,2.0,8.0,999.0,0.17
1291205,2021-12-11,S Prasanna,4,36,8.0,4.5,12.0,0.58
1291205,2021-12-11,C Karunaratne,2,22,2.0,11.0,6.0,0.33
1291206,2021-12-12,PWH de Silva,0,32,4.0,8.0,999.0,0.17
1291206,2021-12-12,PHKD Mendis,0,28,2.0,14.0,999.0,0.0
1291206,2021-12-12,M Theekshana,0,54,8.0,6.75,999.0,0.33
1291206,2021-12-12,B Fernando,2,32,3.33,9.6,10.0,0.4
1291206,2021-12-12,RAS Lakmal,0,22,2.67,8.25,999.0,0.5
1291207,2021-12-12,PVD Chameera,2,30,4.0,7.5,12.0,0.33
1291207,2021-12-12,DM de Silva,0,20,2.0,10.0,999.0,0.33
1291207,2021-12-12,SMA Priyanjan,2,20,4.0,5.0,12.0,0.33
1291207,2021-12-12,N Thushara,0,14,2.0,7.0,999.0,0.83
1291207,2021-12-12,S Prasanna,4,46,8.0,5.75,12.0,0.25
1291207,2021-12-12,I Udana,2,98,8.0,12.25,24.0,0.38
1291208,2021-12-13,RTM Mendis,0,14,0.67,21.0,999.0,0.0
1291208,2021-12-13,KNA Bandara,2,0,0.33,0.0,1.0,1.0
1291208,2021-12-13,PWH de Silva,2,34,8.0,4.25,24.0,0.67
1291208,2021-12-13,M Theekshana,6,42,8.0,5.25,8.0,0.5
1291208,2021-12-13,PC de Silva,8,32,8.0,4.0,6.0,0.71
1291209,2021-12-14,PVD Chameera,8,70,8.0,8.75,6.0,0.46
1291209,2021-12-14,DM de Silva,2,8,2.0,4.0,6.0,0.5
1291209,2021-12-14,SMA Priyanjan,2,42,8.0,5.25,24.0,0.54
1291209,2021-12-14,CBRLS Kumara,0,38,1.33,28.5,999.0,0.25
1291209,2021-12-14,KIC Asalanka,2,28,4.0,7.0,12.0,0.42
1291209,2021-12-14,PHKD Mendis,2,58,8.0,7.25,24.0,0.42
1291209,2021-12-14,B Fernando,0,70,8.0,8.75,999.0,0.46
1291209,2021-12-14,S Prasanna,2,62,8.0,7.75,24.0,0.5
1291209,2021-12-14,AK Perera,0,16,2.0,8.0,999.0,0.5
1291210,2021-12-14,I Udana,4,60,6.33,9.47,9.5,0.37
1291210,2021-12-14,C Karunaratne,0,26,2.0,13.0,999.0,0.0
1291210,2021-12-14,RTM Mendis,0,82,6.0,13.67,999.0,0.11
1291211,2021-12-16,PVD Chameera,2,78,8.0,9.75,24.0,0.33
1291211,2021-12-16,JDF Vandersay,2,66,8.0,8.25,24.0,0.38
1291211,2021-12-16,SMA Priyanjan,0,80,8.0,10.0,999.0,0.17
1291211,2021-12-16,M Theekshana,4,50,8.0,6.25,12.0,0.58
1291211,2021-12-16,PWH de Silva,0,16,6.0,2.67,999.0,0.61
1291211,2021-12-16,V Viyaskanth,6,64,8.0,8.0,8.0,0.33
1291212,2021-12-16,PHKD Mendis,2,54,8.0,6.75,24.0,0.38
1291212,2021-12-16,B Fernando,6,44,8.0,5.5,8.0,0.38
1291212,2021-12-16,RTM Mendis,4,42,8.0,5.25,12.0,0.54
1291213,2021-12-17,NLTC Perera,0,18,2.0,9.0,999.0,0.5
1291213,2021-12-17,P Jayawickrama,4,26,6.0,4.33,9.0,0.33
1291213,2021-12-17,PC de Silva,0,18,2.0,9.0,999.0,1.0
1291213,2021-12-17,RAS Lakmal,0,58,6.0,9.67,999.0,0.56
1291213,2021-12-17,V Viyaskanth,4,44,8.0,5.5,12.0,0.38
1291214,2021-12-17,PVD Chameera,0,32,4.0,8.0,999.0,0.42
1291214,2021-12-17,JDF Vandersay,12,50,8.0,6.25,4.0,0.67
1291214,2021-12-17,DM de Silva,0,66,8.0,8.25,999.0,0.12
1291214,2021-12-17,SMA Priyanjan,0,24,2.0,12.0,999.0,0.17
1291214,2021-12-17,KIC Asalanka,0,16,4.0,4.0,999.0,0.58
1291214,2021-12-17,DAS Gunaratne,0,20,2.0,10.0,999.0,0.33
1291214,2021-12-17,PHKD Mendis,0,50,6.0,8.33,999.0,0.17
1291214,2021-12-17,S Prasanna,4,58,8.0,7.25,12.0,0.42
1291215,2021-12-19,PVD Chameera,2,48,8.0,6.0,24.0,0.42
1291215,2021-12-19,N Pradeep,4,46,8.0,5.75,12.0,0.5
1291215,2021-12-19,JDF Vandersay,2,70,8.0,8.75,24.0,0.29
1291215,2021-12-19,S Prasanna,2,72,8.0,9.0,24.0,0.29
1291215,2021-12-19,C Karunaratne,2,64,8.0,8.0,24.0,0.17
1291216,2021-12-19,NLTC Perera,4,74,8.0,9.25,12.0,0.33
1291216,2021-12-19,M Theekshana,0,70,8.0,8.75,999.0,0.25
1291216,2021-12-19,PWH de Silva,0,66,8.0,8.25,999.0,0.33
1291216,2021-12-19,N Thushara,10,26,7.67,3.39,4.6,0.61
1291216,2021-12-19,I Udana,2,38,6.0,6.33,18.0,0.22
1291216,2021-12-19,RAS Lakmal,2,68,6.0,11.33,18.0,0.33
1291217,2021-12-21,N Pradeep,0,60,8.0,7.5,999.0,0.54
1291217,2021-12-21,NLTC Perera,4,100,8.0,12.5,12.0,0.33
1291217,2021-12-21,RTM Mendis,0,48,4.0,12.0,999.0,0.17
1291217,2021-12-21,M Theekshana,4,46,8.0,5.75,12.0,0.46
1291217,2021-12-21,PWH de Silva,2,64,8.0,8.0,24.0,0.5
1291217,2021-12-21,PC de Silva,0,36,2.0,18.0,999.0,0.33
1291217,2021-12-21,RAS Lakmal,2,50,4.33,11.54,13.0,0.54
1291217,2021-12-21,C Karunaratne,2,108,8.33,12.96,25.0,0.2
1291218,2021-12-23,M Theekshana,2,102,8.0,12.75,24.0,0.21
1291218,2021-12-23,PWH de Silva,4,60,8.0,7.5,12.0,0.42
1291218,2021-12-23,N Thushara,2,66,8.0,8.25,24.0,0.38
1291218,2021-12-23,PC de Silva,4,32,6.0,5.33,9.0,0.39
1291218,2021-12-23,I Udana,0,76,6.0,12.67,999.0,0.28
1291218,2021-12-23,RAS Lakmal,2,46,6.0,7.67,18.0,0.44
1298135,2022-10-16,PVD Chameera,1,40,4.0,10.0,24.0,0.33
1298135,2022-10-16,PM Liyanagamage,2,37,4.0,9.25,12.0,0.25
1298135,2022-10-16,PWH de Silva,1,27,4.0,6.75,24.0,0.33
1298135,2022-10-16,M Theekshana,1,23,4.0,5.75,24.0,0.38
1298135,2022-10-16,C Karunaratne,1,36,4.0,9.0,24.0,0.33
1298140,2022-10-18,PVD Chameera,3,15,3.83,3.91,7.67,0.7
1298140,2022-10-18,MD Shanaka,1,7,1.17,6.0,7.0,0.57
1298140,2022-10-18,PM Liyanagamage,1,14,3.0,4.67,18.0,0.72
1298140,2022-10-18,PWH de Silva,3,8,4.0,2.0,8.0,0.71
1298140,2022-10-18,M Theekshana,2,15,3.17,4.74,9.5,0.53
1298140,2022-10-18,C Karunaratne,0,14,2.0,7.0,999.0,0.42
1298143,2022-10-20,MD Shanaka,0,7,1.0,7.0,999.0,0.5
1298143,2022-10-20,DM de Silva,0,5,1.0,5.0,999.0,0.17
1298143,2022-10-20,CBRLS Kumara,1,29,4.0,7.25,24.0,0.62
1298143,2022-10-20,PWH de Silva,3,28,4.0,7.0,8.0,0.46
1298143,2022-10-20,M Theekshana,2,33,4.17,7.92,12.5,0.56
1298143,2022-10-20,B Fernando,1,33,4.0,8.25,24.0,0.5
1298143,2022-10-20,C Karunaratne,0,11,2.0,5.5,999.0,0.58
1298149,2022-10-23,DM de Silva,1,13,2.0,6.5,12.0,0.25
1298149,2022-10-23,CBRLS Kumara,1,12,2.0,6.0,12.0,0.5
1298149,2022-10-23,PWH de Silva,2,25,4.0,6.25,12.0,0.25
1298149,2022-10-23,M Theekshana,2,20,4.0,5.0,12.0,0.33
1298149,2022-10-23,B Fernando,1,29,4.0,7.25,24.0,0.46
1298149,2022-10-23,C Karunaratne,1,29,4.0,7.25,24.0,0.29
1298153,2022-10-25,MD Shanaka,0,10,1.0,10.0,999.0,0.33
1298153,2022-10-25,DM de Silva,1,18,2.17,8.31,13.0,0.31
1298153,2022-10-25,CBRLS Kumara,0,27,3.5,7.71,999.0,0.86
1298153,2022-10-25,PWH de Silva,0,53,3.0,17.67,999.0,0.0
1298153,2022-10-25,M Theekshana,1,23,3.0,7.67,18.0,0.67
1298153,2022-10-25,B Fernando,0,6,0.83,7.2,999.0,0.4
1298153,2022-10-25,C Karunaratne,1,21,3.0,7.0,18.0,0.39
1298161,2022-10-29,DM de Silva,1,14,2.0,7.0,12.0,0.33
1298161,2022-10-29,CBRLS Kumara,1,37,3.17,11.68,19.0,0.21
1298161,2022-10-29,CAK Rajitha,2,24,4.33,5.54,13.0,0.65
1298161,2022-10-29,PWH de Silva,1,22,4.0,5.5,24.0,0.38
1298161,2022-10-29,M Theekshana,1,36,4.0,9.0,24.0,0.33
1298161,2022-10-29,C Karunaratne,0,34,3.0,11.33,999.0,0.33
1298173,2022-11-05,DM de Silva,2,24,4.0,6.0,12.0,0.29
1298173,2022-11-05,CBRLS Kumara,2,27,3.83,7.04,11.5,0.48
1298173,2022-11-05,CAK Rajitha,0,40,3.0,13.33,999.0,0.33
1298173,2022-11-05,KIC Asalanka,0,8,1.0,8.0,999.0,0.17
1298173,2022-11-05,M Theekshana,0,22,4.0,5.5,999.0,0.5
1298173,2022-11-05,PWH de Silva,2,23,4.0,5.75,12.0,0.46
1307293,2022-06-07,PVD Chameera,0,48,4.0,12.0,999.0,0.17
1307293,2022-06-07,PWH de Silva,0,27,2.0,13.5,999.0,0.33
1307293,2022-06-07,M Theekshana,0,25,4.0,6.25,999.0,0.5
1307293,2022-06-07,N Thushara,0,21,2.0,10.5,999.0,0.33
1307293,2022-06-07,C Karunaratne,0,13,2.0,6.5,999.0,0.17
1307294,2022-06-08,PVD Chameera,1,31,4.0,7.75,24.0,0.42
1307294,2022-06-08,KIC Asalanka,0,7,3.0,2.33,999.0,0.61
1307294,2022-06-08,M Theekshana,0,29,4.0,7.25,999.0,0.42
1307294,2022-06-08,PWH de Silva,4,33,4.0,8.25,6.0,0.38
1307294,2022-06-08,N Thushara,1,18,2.0,9.0,12.0,0.33
1307294,2022-06-08,MD Gunathilaka,0,8,0.83,9.6,999.0,0.2
1307295,2022-06-11,PVD Chameera,0,46,4.17,11.04,999.0,0.36
1307295,2022-06-11,MD Shanaka,0,10,1.0,10.0,999.0,0.33
1307295,2022-06-11,P Jayawickrama,1,43,4.0,10.75,24.0,0.17
1307295,2022-06-11,PWH de Silva,1,33,4.0,8.25,24.0,0.33
1307295,2022-06-11,M Theekshana,2,25,4.0,6.25,12.0,0.46
1307295,2022-06-11,C Karunaratne,0,19,3.0,6.33,999.0,0.56
1322362,2023-04-02,D Madushanka,1,45,3.17,14.21,19.0,0.26
1322362,2023-04-02,MD Shanaka,2,21,2.0,10.5,6.0,0.25
1322362,2023-04-02,PM Liyanagamage,2,37,4.0,9.25,12.0,0.25
1322362,2023-04-02,PWH de Silva,2,30,4.0,7.5,12.0,0.38
1322362,2023-04-02,M Theekshana,3,35,5.0,7.0,10.0,0.5
1322362,2023-04-02,C Karunaratne,0,36,3.0,12.0,999.0,0.11
1322363,2023-04-05,D Madushanka,0,18,1.0,18.0,999.0,0.0
1322363,2023-04-05,MD Shanaka,0,10,1.0,10.0,999.0,0.33
1322363,2023-04-05,PM Liyanagamage,0,21,2.0,10.5,999.0,0.42
1322363,2023-04-05,DM de Silva,0,31,1.67,18.6,999.0,0.1
1322363,2023-04-05,CAK Rajitha,1,25,2.0,12.5,12.0,0.67
1322363,2023-04-05,PWH de Silva,0,22,3.0,7.33,999.0,0.22
1322363,2023-04-05,M Theekshana,0,19,4.0,4.75,999.0,0.62
1322364,2023-04-08,PM Liyanagamage,1,39,4.0,9.75,24.0,0.17
1322364,2023-04-08,CBRLS Kumara,3,44,3.83,11.48,7.67,0.39
1322364,2023-04-08,CAK Rajitha,0,35,4.0,8.75,999.0,0.38
1322364,2023-04-08,PWH de Silva,0,41,4.0,10.25,999.0,0.17
1322364,2023-04-08,M Theekshana,1,24,4.0,6.0,24.0,0.38
1324519,2022-12-06,N Pradeep,4,46,8.0,5.75,12.0,0.42
1324519,2022-12-06,NLTC Perera,0,8,2.0,4.0,999.0,0.33
1324519,2022-12-06,DN Wellalage,2,30,6.0,5.0,18.0,0.67
1324519,2022-12-06,DM de Silva,0,10,2.0,5.0,999.0,0.17
1324519,2022-12-06,M Theekshana,2,54,8.0,6.75,24.0,0.42
1324519,2022-12-06,B Fernando,6,44,6.0,7.33,6.0,0.5
1324519,2022-12-06,N Thushara,4,62,7.67,8.09,11.5,0.43
1324519,2022-12-06,V Viyaskanth,4,40,8.0,5.0,12.0,0.54
1324520,2022-12-06,C Karunaratne,0,24,4.0,6.0,999.0,0.5
1324520,2022-12-06,PWH de Silva,8,28,6.0,4.67,4.5,0.5
1324520,2022-12-06,AD Mathews,0,38,4.0,9.5,999.0,0.58
1324520,2022-12-06,S Prasanna,2,46,6.0,7.67,18.0,0.22
1324520,2022-12-06,I Udana,0,22,4.0,5.5,999.0,0.42
1324520,2022-12-06,RAS Lakmal,0,58,8.0,7.25,999.0,0.29
1324521,2022-12-07,MD Shanaka,0,24,2.0,12.0,999.0,0.33
1324521,2022-12-07,NLTC Perera,0,20,4.0,5.0,999.0,0.58
1324521,2022-12-07,DM de Silva,0,44,4.0,11.0,999.0,0.5
1324521,2022-12-07,CBRLS Kumara,0,54,6.0,9.0,999.0,0.33
1324521,2022-12-07,M Theekshana,6,40,8.0,5.0,8.0,0.42
1324521,2022-12-07,PC de Silva,0,46,8.0,5.75,999.0,0.42
1324521,2022-12-07,V Viyaskanth,6,48,8.0,6.0,8.0,0.46
1324522,2022-12-07,N Pradeep,4,68,6.33,10.74,9.5,0.63
1324522,2022-12-07,I Udana,2,40,8.0,5.0,24.0,0.58
1324522,2022-12-07,PWH de Silva,2,68,8.0,8.5,24.0,0.17
1324522,2022-12-07,N Thushara,2,40,6.0,6.67,18.0,0.72
1324523,2022-12-08,MD Shanaka,0,40,4.0,10.0,999.0,0.42
1324523,2022-12-08,JDF Vandersay,0,38,4.0,9.5,999.0,0.17
1324523,2022-12-08,PC de Silva,0,34,4.0,8.5,999.0,0.33
1324523,2022-12-08,LD Madushanka,2,34,4.0,8.5,12.0,0.33
1324523,2022-12-08,CBRLS Kumara,8,74,8.0,9.25,6.0,0.75
1324523,2022-12-08,KIC Asalanka,0,6,2.0,3.0,999.0,0.5
1324523,2022-12-08,AD Mathews,0,20,2.0,10.0,999.0,0.33
1324523,2022-12-08,RAS Lakmal,4,58,8.0,7.25,12.0,0.42
1324524,2022-12-10,NLTC Perera,0,20,2.0,10.0,999.0,0.5
1324524,2022-12-10,DN Wellalage,4,34,8.0,4.25,12.0,0.38
1324524,2022-12-10,PWH de Silva,4,60,8.0,7.5,12.0,0.42
1324524,2022-12-10,M Theekshana,2,58,8.0,7.25,24.0,0.29
1324524,2022-12-10,PHKD Mendis,0,28,4.0,7.0,999.0,0.25
1324524,2022-12-10,I Udana,4,66,8.0,8.25,12.0,0.42
1324524,2022-12-10,V Viyaskanth,2,38,8.0,4.75,24.0,0.33
1324525,2022-12-11,PADLR Sandakan,0,34,4.0,8.5,999.0,0.17
1324525,2022-12-11,N Pradeep,4,104,8.0,13.0,12.0,0.33
1324525,2022-12-11,JDF Vandersay,4,62,8.0,7.75,12.0,0.21
1324525,2022-12-11,KIC Asalanka,0,14,2.0,7.0,999.0,0.33
1324525,2022-12-11,N Thushara,2,46,8.0,5.75,24.0,0.54
1324525,2022-12-11,AD Mathews,0,16,2.0,8.0,999.0,0.5
1324525,2022-12-11,RAS Lakmal,0,42,4.0,10.5,999.0,0.5
1324526,2022-12-11,D Madushanka,2,86,8.0,10.75,24.0,0.46
1324526,2022-12-11,MD Shanaka,0,26,2.0,13.0,999.0,0.0
1324526,2022-12-11,PM Liyanagamage,2,112,8.0,14.0,24.0,0.42
1324526,2022-12-11,DM de Silva,2,80,8.0,10.0,24.0,0.29
1324526,2022-12-11,CBRLS Kumara,4,114,8.0,14.25,12.0,0.33
1324526,2022-12-11,MADI Hemantha,2,88,8.0,11.0,24.0,0.25
1324526,2022-12-11,M Theekshana,0,66,8.0,8.25,999.0,0.38
1324526,2022-12-11,B Fernando,8,46,8.0,5.75,6.0,0.62
1324527,2022-12-12,PADLR Sandakan,4,44,8.0,5.5,12.0,0.42
1324527,2022-12-12,N Pradeep,0,68,6.0,11.33,999.0,0.22
1324527,2022-12-12,SMA Priyanjan,0,34,2.0,17.0,999.0,0.0
1324527,2022-12-12,PWH de Silva,0,46,8.0,5.75,999.0,0.21
1324527,2022-12-12,N Thushara,4,60,8.0,7.5,12.0,0.5
1324527,2022-12-12,I Udana,4,40,8.0,5.0,12.0,0.62
1324527,2022-12-12,C Karunaratne,0,66,8.0,8.25,999.0,0.17
1324528,2022-12-12,NLTC Perera,2,64,6.0,10.67,18.0,0.61
1324528,2022-12-12,DN Wellalage,0,22,2.0,11.0,999.0,0.17
1324528,2022-12-12,CAK Rajitha,0,40,4.0,10.0,999.0,0.42
1324528,2022-12-12,M Theekshana,2,66,8.0,8.25,24.0,0.42
1324528,2022-12-12,AM Fernando,2,64,8.0,8.0,24.0,0.5
1324528,2022-12-12,S Prasanna,0,48,8.0,6.0,999.0,0.38
1324528,2022-12-12,V Viyaskanth,4,64,8.0,8.0,12.0,0.29
1324529,2022-12-13,MD Shanaka,0,44,4.0,11.0,999.0,0.33
1324529,2022-12-13,PM Liyanagamage,2,78,8.0,9.75,24.0,0.33
1324529,2022-12-13,RTM Mendis,0,20,2.0,10.0,999.0,0.17
1324529,2022-12-13,PWH de Silva,0,46,4.0,11.5,999.0,0.25
1324529,2022-12-13,PHKD Mendis,0,38,4.0,9.5,999.0,0.42
1324529,2022-12-13,PC de Silva,2,52,6.0,8.67,18.0,0.5
1324529,2022-12-13,I Udana,0,16,2.0,8.0,999.0,0.5
1324529,2022-12-13,C Karunaratne,4,22,4.0,5.5,6.0,0.67
1324530,2022-12-13,PADLR Sandakan,0,82,8.0,10.25,999.0,0.21
1324530,2022-12-13,CAK Rajitha,2,64,8.0,8.0,24.0,0.29
1324530,2022-12-13,S Prasanna,2,44,6.0,7.33,18.0,0.28
1324530,2022-12-13,N Thushara,6,62,8.0,7.75,8.0,0.54
1324531,2022-12-14,C Karunaratne,0,86,6.0,14.33,999.0,0.28
1324531,2022-12-14,D Madushanka,4,82,6.0,13.67,9.0,0.28
1324531,2022-12-14,NLTC Perera,0,10,2.0,5.0,999.0,0.83
1324531,2022-12-14,DN Wellalage,4,14,8.0,1.75,12.0,0.71
1324531,2022-12-14,PWH de Silva,4,44,8.0,5.5,12.0,0.5
1324531,2022-12-14,PHKD Mendis,0,26,2.0,13.0,999.0,0.0
1324531,2022-12-14,I Udana,2,54,8.0,6.75,24.0,0.46
1324531,2022-12-14,V Viyaskanth,0,76,8.0,9.5,999.0,0.29
1324532,2022-12-14,PM Liyanagamage,2,6,4.0,1.5,12.0,0.83
1324532,2022-12-14,JDF Vandersay,4,20,8.0,2.5,12.0,0.71
1324532,2022-12-14,CBRLS Kumara,0,54,6.0,9.0,999.0,0.44
1324532,2022-12-14,CAK Rajitha,10,52,8.0,6.5,4.8,0.67
1324532,2022-12-14,PC de Silva,0,22,2.0,11.0,999.0,0.17
1324532,2022-12-14,RAS Lakmal,2,66,6.0,11.0,18.0,0.44
1324533,2022-12-17,PADLR Sandakan,0,34,6.0,5.67,999.0,0.33
1324533,2022-12-17,N Pradeep,6,74,6.67,11.1,6.67,0.5
1324533,2022-12-17,MD Shanaka,2,22,6.0,3.67,18.0,0.61
1324533,2022-12-17,PM Liyanagamage,6,34,5.33,6.38,5.33,0.56
1324533,2022-12-17,N Thushara,2,68,8.0,8.5,24.0,0.46
1324533,2022-12-17,C Wickramasinghe,0,38,2.33,16.29,999.0,0.43
